Numero de documentos del corpus:6152
Numero de palabras del corpus:86287
Palabra:_ Frec:297 LogProb:-8.483721112678978
Palabra:vimoqhbg Frec:1 LogProb:-15.70288963314114
Palabra:vince Frec:2 LogProb:-15.117927132419982
Palabra:vine Frec:9 LogProb:-13.380961538253777
Palabra:vines Frec:1 LogProb:-15.70288963314114
Palabra:vinnie Frec:1 LogProb:-15.70288963314114
Palabra:vintage Frec:6 LogProb:-13.895534711083537
Palabra:vinyl Frec:5 LogProb:-14.117927132419982
Palabra:violated Frec:1 LogProb:-15.70288963314114
Palabra:violation Frec:2 LogProb:-15.117927132419982
Palabra:violators Frec:1 LogProb:-15.70288963314114
Palabra:violence Frec:3 LogProb:-14.70288963314114
Palabra:violent Frec:11 LogProb:-13.117927132419982
Palabra:violently Frec:1 LogProb:-15.70288963314114
Palabra:violets Frec:1 LogProb:-15.70288963314114
Palabra:violin Frec:1 LogProb:-15.70288963314114
Palabra:vip Frec:2 LogProb:-15.117927132419982
Palabra:viper Frec:1 LogProb:-15.70288963314114
Palabra:viptickets Frec:1 LogProb:-15.70288963314114
Palabra:vir Frec:1 LogProb:-15.70288963314114
Palabra:virgil Frec:3 LogProb:-14.70288963314114
Palabra:virtu Frec:1 LogProb:-15.70288963314114
Palabra:virtual Frec:1 LogProb:-15.70288963314114
Palabra:virtualreality Frec:1 LogProb:-15.70288963314114
Palabra:virtue Frec:1 LogProb:-15.70288963314114
Palabra:virus Frec:4 LogProb:-14.380961538253777
Palabra:viscous Frec:1 LogProb:-15.70288963314114
Palabra:visible Frec:1 LogProb:-15.70288963314114
Palabra:vision Frec:2 LogProb:-15.117927132419982
Palabra:visionzero Frec:1 LogProb:-15.70288963314114
Palabra:visit Frec:3 LogProb:-14.70288963314114
Palabra:visiting Frec:2 LogProb:-15.117927132419982
Palabra:visto Frec:2 LogProb:-15.117927132419982
Palabra:vita Frec:1 LogProb:-15.70288963314114
Palabra:vital Frec:1 LogProb:-15.70288963314114
Palabra:vivaargentina Frec:1 LogProb:-15.70288963314114
Palabra:vivian Frec:1 LogProb:-15.70288963314114
Palabra:viwsj Frec:1 LogProb:-15.70288963314114
Palabra:vixen Frec:1 LogProb:-15.70288963314114
Palabra:vj Frec:1 LogProb:-15.70288963314114
Palabra:vjicmg Frec:1 LogProb:-15.70288963314114
Palabra:vjolc Frec:2 LogProb:-15.117927132419982
Palabra:vk Frec:1 LogProb:-15.70288963314114
Palabra:vkb Frec:1 LogProb:-15.70288963314114
Palabra:vkh Frec:1 LogProb:-15.70288963314114
Palabra:vkmsy Frec:1 LogProb:-15.70288963314114
Palabra:vkpc Frec:1 LogProb:-15.70288963314114
Palabra:vkwu Frec:1 LogProb:-15.70288963314114
Palabra:vladimir Frec:2 LogProb:-15.117927132419982
Palabra:vm Frec:1 LogProb:-15.70288963314114
Palabra:vmas Frec:1 LogProb:-15.70288963314114
Palabra:vmmdebdx Frec:1 LogProb:-15.70288963314114
Palabra:vmzoj Frec:1 LogProb:-15.70288963314114
Palabra:vocal Frec:2 LogProb:-15.117927132419982
Palabra:vocalist Frec:1 LogProb:-15.70288963314114
Palabra:vocals Frec:1 LogProb:-15.70288963314114
Palabra:vodka Frec:1 LogProb:-15.70288963314114
Palabra:vods Frec:1 LogProb:-15.70288963314114
Palabra:voice Frec:9 LogProb:-13.380961538253777
Palabra:void Frec:3 LogProb:-14.70288963314114
Palabra:vol Frec:1 LogProb:-15.70288963314114
Palabra:volatile Frec:1 LogProb:-15.70288963314114
Palabra:volcano Frec:15 LogProb:-12.70288963314114
Palabra:volga Frec:4 LogProb:-14.380961538253777
Palabra:vols Frec:1 LogProb:-15.70288963314114
Palabra:voodoo Frec:2 LogProb:-15.117927132419982
Palabra:vortex Frec:1 LogProb:-15.70288963314114
Palabra:vote Frec:9 LogProb:-13.380961538253777
Palabra:voted Frec:2 LogProb:-15.117927132419982
Palabra:votejkt Frec:1 LogProb:-15.70288963314114
Palabra:voter Frec:2 LogProb:-15.117927132419982
Palabra:voters Frec:2 LogProb:-15.117927132419982
Palabra:votes Frec:2 LogProb:-15.117927132419982
Palabra:voting Frec:2 LogProb:-15.117927132419982
Palabra:vp Frec:3 LogProb:-14.70288963314114
Palabra:vpaoo Frec:1 LogProb:-15.70288963314114
Palabra:vpitswy Frec:1 LogProb:-15.70288963314114
Palabra:vpkq Frec:1 LogProb:-15.70288963314114
Palabra:vpm Frec:1 LogProb:-15.70288963314114
Palabra:vpnbv Frec:1 LogProb:-15.70288963314114
Palabra:vprixq Frec:1 LogProb:-15.70288963314114
Palabra:vpsay Frec:1 LogProb:-15.70288963314114
Palabra:vq Frec:2 LogProb:-15.117927132419982
Palabra:vqkeari Frec:1 LogProb:-15.70288963314114
Palabra:vqtpz Frec:1 LogProb:-15.70288963314114
Palabra:vqu Frec:1 LogProb:-15.70288963314114
Palabra:vqvkt Frec:1 LogProb:-15.70288963314114
Palabra:vqxbkts Frec:1 LogProb:-15.70288963314114
Palabra:vr Frec:2 LogProb:-15.117927132419982
Palabra:vrffrbo Frec:1 LogProb:-15.70288963314114
Palabra:vroman Frec:1 LogProb:-15.70288963314114
Palabra:vrtt Frec:1 LogProb:-15.70288963314114
Palabra:vs Frec:16 LogProb:-12.6154267918908
Palabra:vsaz Frec:1 LogProb:-15.70288963314114
Palabra:vsotxk Frec:1 LogProb:-15.70288963314114
Palabra:vsq Frec:1 LogProb:-15.70288963314114
Palabra:vtg Frec:1 LogProb:-15.70288963314114
Palabra:vtv Frec:1 LogProb:-15.70288963314114
Palabra:vtxzjzb Frec:1 LogProb:-15.70288963314114
Palabra:vuca Frec:1 LogProb:-15.70288963314114
Palabra:vuitton Frec:9 LogProb:-13.380961538253777
Palabra:vuln Frec:1 LogProb:-15.70288963314114
Palabra:vulnerability Frec:1 LogProb:-15.70288963314114
Palabra:vulnerable Frec:5 LogProb:-14.117927132419982
Palabra:vuncke Frec:1 LogProb:-15.70288963314114
Palabra:vuuuuu Frec:1 LogProb:-15.70288963314114
Palabra:vuzuhustle Frec:1 LogProb:-15.70288963314114
Palabra:vvgmnv Frec:1 LogProb:-15.70288963314114
Palabra:vweq Frec:1 LogProb:-15.70288963314114
Palabra:vwovhs Frec:1 LogProb:-15.70288963314114
Palabra:vwqvjya Frec:1 LogProb:-15.70288963314114
Palabra:vwxj Frec:1 LogProb:-15.70288963314114
Palabra:vx Frec:1 LogProb:-15.70288963314114
Palabra:vxeff Frec:1 LogProb:-15.70288963314114
Palabra:vxvjokz Frec:1 LogProb:-15.70288963314114
Palabra:vy Frec:1 LogProb:-15.70288963314114
Palabra:vyfcq Frec:1 LogProb:-15.70288963314114
Palabra:vyh Frec:1 LogProb:-15.70288963314114
Palabra:vzas Frec:1 LogProb:-15.70288963314114
Palabra:vzx Frec:1 LogProb:-15.70288963314114
Palabra:w Frec:110 LogProb:-9.908473766791033
Palabra:wa Frec:4 LogProb:-14.380961538253777
Palabra:wabash Frec:1 LogProb:-15.70288963314114
Palabra:wackoes Frec:1 LogProb:-15.70288963314114
Palabra:waegpi Frec:1 LogProb:-15.70288963314114
Palabra:wafer Frec:1 LogProb:-15.70288963314114
Palabra:waffle Frec:2 LogProb:-15.117927132419982
Palabra:wage Frec:2 LogProb:-15.117927132419982
Palabra:wages Frec:1 LogProb:-15.70288963314114
Palabra:wahlburgers Frec:1 LogProb:-15.70288963314114
Palabra:wahpeton Frec:1 LogProb:-15.70288963314114
Palabra:waimea Frec:1 LogProb:-15.70288963314114
Palabra:waist Frec:2 LogProb:-15.117927132419982
Palabra:wait Frec:26 LogProb:-11.948002130977672
Palabra:waiting Frec:15 LogProb:-12.70288963314114
Palabra:waitress Frec:1 LogProb:-15.70288963314114
Palabra:waits Frec:1 LogProb:-15.70288963314114
Palabra:waiver Frec:1 LogProb:-15.70288963314114
Palabra:wake Frec:12 LogProb:-13.002449915000046
Palabra:wakeupamerica Frec:1 LogProb:-15.70288963314114
Palabra:wakho Frec:1 LogProb:-15.70288963314114
Palabra:waking Frec:3 LogProb:-14.70288963314114
Palabra:waldo Frec:1 LogProb:-15.70288963314114
Palabra:wale Frec:1 LogProb:-15.70288963314114
Palabra:walk Frec:10 LogProb:-13.243458014503844
Palabra:walked Frec:4 LogProb:-14.380961538253777
Palabra:walker Frec:1 LogProb:-15.70288963314114
Palabra:walkers Frec:1 LogProb:-15.70288963314114
Palabra:walking Frec:11 LogProb:-13.117927132419982
Palabra:walks Frec:1 LogProb:-15.70288963314114
Palabra:walkthrough Frec:1 LogProb:-15.70288963314114
Palabra:walktrough Frec:1 LogProb:-15.70288963314114
Palabra:wall Frec:10 LogProb:-13.243458014503844
Palabra:wallet Frec:2 LogProb:-15.117927132419982
Palabra:wallets Frec:1 LogProb:-15.70288963314114
Palabra:walls Frec:2 LogProb:-15.117927132419982
Palabra:wallybaiter Frec:1 LogProb:-15.70288963314114
Palabra:walmart Frec:1 LogProb:-15.70288963314114
Palabra:waltdisney Frec:1 LogProb:-15.70288963314114
Palabra:walter Frec:1 LogProb:-15.70288963314114
Palabra:wamu Frec:1 LogProb:-15.70288963314114
Palabra:wand Frec:1 LogProb:-15.70288963314114
Palabra:wander Frec:1 LogProb:-15.70288963314114
Palabra:wank Frec:1 LogProb:-15.70288963314114
Palabra:wanna Frec:31 LogProb:-11.70288963314114
Palabra:wannabe Frec:2 LogProb:-15.117927132419982
Palabra:want Frec:85 LogProb:-10.276624878439042
Palabra:wanted Frec:18 LogProb:-12.454962119697553
Palabra:wanting Frec:5 LogProb:-14.117927132419982
Palabra:wantmyabsback Frec:1 LogProb:-15.70288963314114
Palabra:wants Frec:15 LogProb:-12.70288963314114
Palabra:wao Frec:1 LogProb:-15.70288963314114
Palabra:war Frec:43 LogProb:-11.243458014503842
Palabra:warcraft Frec:6 LogProb:-13.895534711083537
Palabra:ward Frec:1 LogProb:-15.70288963314114
Palabra:warfare Frec:2 LogProb:-15.117927132419982
Palabra:warfighting Frec:1 LogProb:-15.70288963314114
Palabra:warm Frec:3 LogProb:-14.70288963314114
Palabra:warmbodies Frec:1 LogProb:-15.70288963314114
Palabra:warn Frec:2 LogProb:-15.117927132419982
Palabra:warne Frec:2 LogProb:-15.117927132419982
Palabra:warned Frec:4 LogProb:-14.380961538253777
Palabra:warning Frec:4 LogProb:-14.380961538253777
Palabra:warnings Frec:2 LogProb:-15.117927132419982
Palabra:warns Frec:2 LogProb:-15.117927132419982
Palabra:warra Frec:1 LogProb:-15.70288963314114
Palabra:warrior Frec:2 LogProb:-15.117927132419982
Palabra:warriorcord Frec:1 LogProb:-15.70288963314114
Palabra:wars Frec:7 LogProb:-13.70288963314114
Palabra:warships Frec:4 LogProb:-14.380961538253777
Palabra:wart Frec:1 LogProb:-15.70288963314114
Palabra:warthen Frec:1 LogProb:-15.70288963314114
Palabra:was Frec:303 LogProb:-8.454962119697553
Palabra:wasabi Frec:1 LogProb:-15.70288963314114
Palabra:wash Frec:2 LogProb:-15.117927132419982
Palabra:washable Frec:1 LogProb:-15.70288963314114
Palabra:washed Frec:1 LogProb:-15.70288963314114
Palabra:washington Frec:3 LogProb:-14.70288963314114
Palabra:wasilla Frec:1 LogProb:-15.70288963314114
Palabra:wasn Frec:16 LogProb:-12.6154267918908
Palabra:wasnt Frec:1 LogProb:-15.70288963314114
Palabra:wasp Frec:1 LogProb:-15.70288963314114
Palabra:waste Frec:6 LogProb:-13.895534711083537
Palabra:wasted Frec:1 LogProb:-15.70288963314114
Palabra:wastelands Frec:1 LogProb:-15.70288963314114
Palabra:wasting Frec:1 LogProb:-15.70288963314114
Palabra:watch Frec:54 LogProb:-10.921529919616479
Palabra:watchdog Frec:1 LogProb:-15.70288963314114
Palabra:watched Frec:12 LogProb:-13.002449915000046
Palabra:watchin Frec:1 LogProb:-15.70288963314114
Palabra:watching Frec:21 LogProb:-12.243458014503844
Palabra:watchout Frec:1 LogProb:-15.70288963314114
Palabra:water Frec:27 LogProb:-11.895534711083537
Palabra:waterboarding Frec:1 LogProb:-15.70288963314114
Palabra:watered Frec:1 LogProb:-15.70288963314114
Palabra:waterfur Frec:1 LogProb:-15.70288963314114
Palabra:watermeloann Frec:1 LogProb:-15.70288963314114
Palabra:watermelon Frec:1 LogProb:-15.70288963314114
Palabra:waterproof Frec:1 LogProb:-15.70288963314114
Palabra:waters Frec:1 LogProb:-15.70288963314114
Palabra:watersafety Frec:1 LogProb:-15.70288963314114
Palabra:waterways Frec:2 LogProb:-15.117927132419982
Palabra:watt Frec:1 LogProb:-15.70288963314114
Palabra:wattpad Frec:2 LogProb:-15.117927132419982
Palabra:wattys Frec:1 LogProb:-15.70288963314114
Palabra:wave Frec:15 LogProb:-12.70288963314114
Palabra:waved Frec:1 LogProb:-15.70288963314114
Palabra:waves Frec:26 LogProb:-11.948002130977672
Palabra:wavy Frec:1 LogProb:-15.70288963314114
Palabra:way Frec:81 LogProb:-10.345337628523055
Palabra:wayne Frec:2 LogProb:-15.117927132419982
Palabra:ways Frec:7 LogProb:-13.70288963314114
Palabra:wayward Frec:1 LogProb:-15.70288963314114
Palabra:wb Frec:3 LogProb:-14.70288963314114
Palabra:wbc Frec:2 LogProb:-15.117927132419982
Palabra:wbre Frec:1 LogProb:-15.70288963314114
Palabra:wbu Frec:1 LogProb:-15.70288963314114
Palabra:wbxf Frec:1 LogProb:-15.70288963314114
Palabra:wc Frec:1 LogProb:-15.70288963314114
Palabra:wce Frec:2 LogProb:-15.117927132419982
Palabra:wcw Frec:2 LogProb:-15.117927132419982
Palabra:wd Frec:10 LogProb:-13.243458014503844
Palabra:wdaigj Frec:1 LogProb:-15.70288963314114
Palabra:wdoy Frec:1 LogProb:-15.70288963314114
Palabra:wdym Frec:1 LogProb:-15.70288963314114
Palabra:wdyouth Frec:1 LogProb:-15.70288963314114
Palabra:we Frec:268 LogProb:-8.631427270584515
Palabra:weak Frec:3 LogProb:-14.70288963314114
Palabra:weakness Frec:1 LogProb:-15.70288963314114
Palabra:weaknesses Frec:1 LogProb:-15.70288963314114
Palabra:weallheartonedirection Frec:4 LogProb:-14.380961538253777
Palabra:wealth Frec:3 LogProb:-14.70288963314114
Palabra:wealthy Frec:2 LogProb:-15.117927132419982
Palabra:weapon Frec:37 LogProb:-11.454962119697553
Palabra:weapons Frec:30 LogProb:-11.748693322754264
Palabra:wear Frec:6 LogProb:-13.895534711083537
Palabra:wearing Frec:5 LogProb:-14.117927132419982
Palabra:wears Frec:3 LogProb:-14.70288963314114
Palabra:weary Frec:1 LogProb:-15.70288963314114
Palabra:weather Frec:14 LogProb:-12.79599903753262
Palabra:web Frec:1 LogProb:-15.70288963314114
Palabra:webinar Frec:1 LogProb:-15.70288963314114
Palabra:website Frec:4 LogProb:-14.380961538253777
Palabra:wed Frec:2 LogProb:-15.117927132419982
Palabra:wedding Frec:14 LogProb:-12.79599903753262
Palabra:weddinghour Frec:1 LogProb:-15.70288963314114
Palabra:weddings Frec:3 LogProb:-14.70288963314114
Palabra:wedneday Frec:1 LogProb:-15.70288963314114
Palabra:wednesday Frec:5 LogProb:-14.117927132419982
Palabra:wee Frec:3 LogProb:-14.70288963314114
Palabra:weed Frec:4 LogProb:-14.380961538253777
Palabra:week Frec:39 LogProb:-11.380961538253779
Palabra:weekend Frec:12 LogProb:-13.002449915000046
Palabra:weekends Frec:2 LogProb:-15.117927132419982
Palabra:weekly Frec:1 LogProb:-15.70288963314114
Palabra:weeks Frec:11 LogProb:-13.117927132419982
Palabra:wefpqd Frec:1 LogProb:-15.70288963314114
Palabra:wehtwtvwlocal Frec:1 LogProb:-15.70288963314114
Palabra:weigh Frec:1 LogProb:-15.70288963314114
Palabra:weighs Frec:1 LogProb:-15.70288963314114
Palabra:weight Frec:5 LogProb:-14.117927132419982
Palabra:weightless Frec:1 LogProb:-15.70288963314114
Palabra:weights Frec:1 LogProb:-15.70288963314114
Palabra:weimar Frec:1 LogProb:-15.70288963314114
Palabra:weiqin Frec:1 LogProb:-15.70288963314114
Palabra:weird Frec:9 LogProb:-13.380961538253777
Palabra:weirdo Frec:1 LogProb:-15.70288963314114
Palabra:weiujyw Frec:1 LogProb:-15.70288963314114
Palabra:wejd Frec:1 LogProb:-15.70288963314114
Palabra:welcome Frec:12 LogProb:-13.002449915000046
Palabra:welcomes Frec:2 LogProb:-15.117927132419982
Palabra:welcoming Frec:1 LogProb:-15.70288963314114
Palabra:welfare Frec:1 LogProb:-15.70288963314114
Palabra:well Frec:50 LogProb:-11.030464291169645
Palabra:welly Frec:1 LogProb:-15.70288963314114
Palabra:welovela Frec:1 LogProb:-15.70288963314114
Palabra:welp Frec:1 LogProb:-15.70288963314114
Palabra:wen Frec:3 LogProb:-14.70288963314114
Palabra:weneeda Frec:1 LogProb:-15.70288963314114
Palabra:wenger Frec:1 LogProb:-15.70288963314114
Palabra:went Frec:30 LogProb:-11.748693322754264
Palabra:wer Frec:1 LogProb:-15.70288963314114
Palabra:were Frec:60 LogProb:-10.772152295578254
Palabra:weren Frec:4 LogProb:-14.380961538253777
Palabra:werewolf Frec:1 LogProb:-15.70288963314114
Palabra:west Frec:9 LogProb:-13.380961538253777
Palabra:western Frec:4 LogProb:-14.380961538253777
Palabra:westeros Frec:1 LogProb:-15.70288963314114
Palabra:westie Frec:1 LogProb:-15.70288963314114
Palabra:westmarch Frec:1 LogProb:-15.70288963314114
Palabra:westmeath Frec:1 LogProb:-15.70288963314114
Palabra:westward Frec:1 LogProb:-15.70288963314114
Palabra:wet Frec:7 LogProb:-13.70288963314114
Palabra:wew Frec:1 LogProb:-15.70288963314114
Palabra:wexler Frec:1 LogProb:-15.70288963314114
Palabra:wf Frec:4 LogProb:-14.380961538253777
Palabra:wfg Frec:1 LogProb:-15.70288963314114
Palabra:wfi Frec:1 LogProb:-15.70288963314114
Palabra:wfqd Frec:1 LogProb:-15.70288963314114
Palabra:wftv Frec:2 LogProb:-15.117927132419982
Palabra:wgb Frec:1 LogProb:-15.70288963314114
Palabra:wgiuqh Frec:1 LogProb:-15.70288963314114
Palabra:wgreicmz Frec:1 LogProb:-15.70288963314114
Palabra:wh Frec:1 LogProb:-15.70288963314114
Palabra:wha Frec:1 LogProb:-15.70288963314114
Palabra:whale Frec:1 LogProb:-15.70288963314114
Palabra:whales Frec:2 LogProb:-15.117927132419982
Palabra:what Frec:205 LogProb:-9.01638910595792
Palabra:whatcanthedo Frec:1 LogProb:-15.70288963314114
Palabra:whatever Frec:3 LogProb:-14.70288963314114
Palabra:whatevs Frec:1 LogProb:-15.70288963314114
Palabra:whats Frec:5 LogProb:-14.117927132419982
Palabra:whatsapp Frec:2 LogProb:-15.117927132419982
Palabra:whatstheimportantvideo Frec:1 LogProb:-15.70288963314114
Palabra:whatsyouremergency Frec:1 LogProb:-15.70288963314114
Palabra:whattt Frec:1 LogProb:-15.70288963314114
Palabra:whdizy Frec:1 LogProb:-15.70288963314114
Palabra:wheat Frec:1 LogProb:-15.70288963314114
Palabra:wheatley Frec:1 LogProb:-15.70288963314114
Palabra:wheel Frec:1 LogProb:-15.70288963314114
Palabra:wheels Frec:1 LogProb:-15.70288963314114
Palabra:whelen Frec:4 LogProb:-14.380961538253777
Palabra:when Frec:211 LogProb:-8.97496917857794
Palabra:whenever Frec:2 LogProb:-15.117927132419982
Palabra:whensoever Frec:1 LogProb:-15.70288963314114
Palabra:where Frec:53 LogProb:-10.94800213097767
Palabra:wheres Frec:2 LogProb:-15.117927132419982
Palabra:whether Frec:4 LogProb:-14.380961538253777
Palabra:which Frec:35 LogProb:-11.532964631698826
Palabra:while Frec:43 LogProb:-11.243458014503842
Palabra:whilst Frec:1 LogProb:-15.70288963314114
Palabra:whimsy Frec:1 LogProb:-15.70288963314114
Palabra:whipped Frec:3 LogProb:-14.70288963314114
Palabra:whipping Frec:1 LogProb:-15.70288963314114
Palabra:whirlwind Frec:30 LogProb:-11.748693322754264
Palabra:whiskey Frec:1 LogProb:-15.70288963314114
Palabra:whistle Frec:2 LogProb:-15.117927132419982
Palabra:whistleblower Frec:1 LogProb:-15.70288963314114
Palabra:whistled Frec:1 LogProb:-15.70288963314114
Palabra:white Frec:38 LogProb:-11.417487414278892
Palabra:whites Frec:1 LogProb:-15.70288963314114
Palabra:whitewalkers Frec:1 LogProb:-15.70288963314114
Palabra:whitt Frec:1 LogProb:-15.70288963314114
Palabra:who Frec:120 LogProb:-9.784026395866544
Palabra:whoa Frec:2 LogProb:-15.117927132419982
Palabra:whoahahahahhdjs Frec:1 LogProb:-15.70288963314114
Palabra:whocares Frec:1 LogProb:-15.70288963314114
Palabra:whoever Frec:4 LogProb:-14.380961538253777
Palabra:whoevers Frec:1 LogProb:-15.70288963314114
Palabra:whole Frec:35 LogProb:-11.532964631698826
Palabra:wholesale Frec:1 LogProb:-15.70288963314114
Palabra:wholesaleent Frec:1 LogProb:-15.70288963314114
Palabra:wholeteam Frec:1 LogProb:-15.70288963314114
Palabra:whomever Frec:2 LogProb:-15.117927132419982
Palabra:whooped Frec:1 LogProb:-15.70288963314114
Palabra:whooping Frec:1 LogProb:-15.70288963314114
Palabra:whoops Frec:2 LogProb:-15.117927132419982
Palabra:whose Frec:2 LogProb:-15.117927132419982
Palabra:wht Frec:1 LogProb:-15.70288963314114
Palabra:why Frec:129 LogProb:-9.680521820112686
Palabra:whywebike Frec:1 LogProb:-15.70288963314114
Palabra:whyyyy Frec:1 LogProb:-15.70288963314114
Palabra:wi Frec:4 LogProb:-14.380961538253777
Palabra:wiaghu Frec:1 LogProb:-15.70288963314114
Palabra:wicked Frec:2 LogProb:-15.117927132419982
Palabra:wickett Frec:1 LogProb:-15.70288963314114
Palabra:wide Frec:2 LogProb:-15.117927132419982
Palabra:wider Frec:2 LogProb:-15.117927132419982
Palabra:widespread Frec:1 LogProb:-15.70288963314114
Palabra:widout Frec:1 LogProb:-15.70288963314114
Palabra:wiedemer Frec:1 LogProb:-15.70288963314114
Palabra:wiefjuq Frec:1 LogProb:-15.70288963314114
Palabra:wife Frec:8 LogProb:-13.532964631698828
Palabra:wifi Frec:1 LogProb:-15.70288963314114
Palabra:wii Frec:1 LogProb:-15.70288963314114
Palabra:wild Frec:27 LogProb:-11.895534711083537
Palabra:wilden Frec:1 LogProb:-15.70288963314114
Palabra:wilderness Frec:1 LogProb:-15.70288963314114
Palabra:wildfire Frec:5 LogProb:-14.117927132419982
Palabra:wildhorses Frec:1 LogProb:-15.70288963314114
Palabra:wildlife Frec:1 LogProb:-15.70288963314114
Palabra:will Frec:252 LogProb:-8.719896058446828
Palabra:william Frec:2 LogProb:-15.117927132419982
Palabra:williams Frec:5 LogProb:-14.117927132419982
Palabra:willian Frec:2 LogProb:-15.117927132419982
Palabra:willing Frec:3 LogProb:-14.70288963314114
Palabra:willinghearted Frec:1 LogProb:-15.70288963314114
Palabra:willow Frec:1 LogProb:-15.70288963314114
Palabra:willyt Frec:1 LogProb:-15.70288963314114
Palabra:wilshere Frec:1 LogProb:-15.70288963314114
Palabra:wilson Frec:2 LogProb:-15.117927132419982
Palabra:wimbledon Frec:1 LogProb:-15.70288963314114
Palabra:win Frec:18 LogProb:-12.454962119697553
Palabra:wince Frec:1 LogProb:-15.70288963314114
Palabra:wind Frec:27 LogProb:-11.895534711083537
Palabra:windfarms Frec:1 LogProb:-15.70288963314114
Palabra:window Frec:5 LogProb:-14.117927132419982
Palabra:windows Frec:5 LogProb:-14.117927132419982
Palabra:windowsill Frec:1 LogProb:-15.70288963314114
Palabra:windriver Frec:1 LogProb:-15.70288963314114
Palabra:winds Frec:3 LogProb:-14.70288963314114
Palabra:windstorm Frec:33 LogProb:-11.6154267918908
Palabra:windwaker Frec:1 LogProb:-15.70288963314114
Palabra:windy Frec:1 LogProb:-15.70288963314114
Palabra:wine Frec:2 LogProb:-15.117927132419982
Palabra:winechat Frec:1 LogProb:-15.70288963314114
Palabra:wines Frec:1 LogProb:-15.70288963314114
Palabra:wing Frec:2 LogProb:-15.117927132419982
Palabra:wingers Frec:1 LogProb:-15.70288963314114
Palabra:winik Frec:1 LogProb:-15.70288963314114
Palabra:winnable Frec:1 LogProb:-15.70288963314114
Palabra:winner Frec:3 LogProb:-14.70288963314114
Palabra:winning Frec:2 LogProb:-15.117927132419982
Palabra:wins Frec:5 LogProb:-14.117927132419982
Palabra:winston Frec:2 LogProb:-15.117927132419982
Palabra:winter Frec:4 LogProb:-14.380961538253777
Palabra:wip Frec:1 LogProb:-15.70288963314114
Palabra:wipbg Frec:1 LogProb:-15.70288963314114
Palabra:wiped Frec:1 LogProb:-15.70288963314114
Palabra:wipp Frec:1 LogProb:-15.70288963314114
Palabra:wire Frec:5 LogProb:-14.117927132419982
Palabra:wired Frec:7 LogProb:-13.70288963314114
Palabra:wireless Frec:4 LogProb:-14.380961538253777
Palabra:wires Frec:1 LogProb:-15.70288963314114
Palabra:wisconsin Frec:1 LogProb:-15.70288963314114
Palabra:wisdom Frec:4 LogProb:-14.380961538253777
Palabra:wisdomwed Frec:1 LogProb:-15.70288963314114
Palabra:wise Frec:1 LogProb:-15.70288963314114
Palabra:wisely Frec:1 LogProb:-15.70288963314114
Palabra:wisenews Frec:4 LogProb:-14.380961538253777
Palabra:wish Frec:15 LogProb:-12.70288963314114
Palabra:wished Frec:1 LogProb:-15.70288963314114
Palabra:wishes Frec:2 LogProb:-15.117927132419982
Palabra:wishing Frec:3 LogProb:-14.70288963314114
Palabra:wishlist Frec:1 LogProb:-15.70288963314114
Palabra:wit Frec:6 LogProb:-13.895534711083537
Palabra:witch Frec:2 LogProb:-15.117927132419982
Palabra:witches Frec:1 LogProb:-15.70288963314114
Palabra:with Frec:534 LogProb:-7.63949455185263
Palabra:withdraws Frec:1 LogProb:-15.70288963314114
Palabra:wither Frec:7 LogProb:-13.70288963314114
Palabra:withering Frec:1 LogProb:-15.70288963314114
Palabra:within Frec:6 LogProb:-13.895534711083537
Palabra:without Frec:44 LogProb:-11.211036536811465
Palabra:witness Frec:1 LogProb:-15.70288963314114
Palabra:witnessed Frec:1 LogProb:-15.70288963314114
Palabra:witnessing Frec:1 LogProb:-15.70288963314114
Palabra:wizard Frec:1 LogProb:-15.70288963314114
Palabra:wja Frec:1 LogProb:-15.70288963314114
Palabra:wjhz Frec:1 LogProb:-15.70288963314114
Palabra:wjqk Frec:1 LogProb:-15.70288963314114
Palabra:wjrvx Frec:1 LogProb:-15.70288963314114
Palabra:wk Frec:1 LogProb:-15.70288963314114
Palabra:wklmz Frec:1 LogProb:-15.70288963314114
Palabra:wknd Frec:1 LogProb:-15.70288963314114
Palabra:wld Frec:1 LogProb:-15.70288963314114
Palabra:wlqxl Frec:1 LogProb:-15.70288963314114
Palabra:wmata Frec:2 LogProb:-15.117927132419982
Palabra:wmv Frec:2 LogProb:-15.117927132419982
Palabra:wn Frec:2 LogProb:-15.117927132419982
Palabra:wnba Frec:2 LogProb:-15.117927132419982
Palabra:wnd Frec:3 LogProb:-14.70288963314114
Palabra:wndmj Frec:1 LogProb:-15.70288963314114
Palabra:wniagospel Frec:1 LogProb:-15.70288963314114
Palabra:wnid Frec:1 LogProb:-15.70288963314114
Palabra:wnw Frec:1 LogProb:-15.70288963314114
Palabra:wo Frec:2 LogProb:-15.117927132419982
Palabra:woah Frec:1 LogProb:-15.70288963314114
Palabra:wod Frec:1 LogProb:-15.70288963314114
Palabra:woes Frec:1 LogProb:-15.70288963314114
Palabra:wogc Frec:1 LogProb:-15.70288963314114
Palabra:woke Frec:9 LogProb:-13.380961538253777
Palabra:wolf Frec:1 LogProb:-15.70288963314114
Palabra:wolfgangjoc Frec:1 LogProb:-15.70288963314114
Palabra:wolforth Frec:1 LogProb:-15.70288963314114
Palabra:wolg Frec:1 LogProb:-15.70288963314114
Palabra:wololo Frec:1 LogProb:-15.70288963314114
